,,,"LOC",,,,,,,,,"I","S","D","ACCIDENT",,"COMMON","P","ENVIR",,,"R","R","T","NO","P","D","V","S","PERSN",,"O L","O L","O L","O L","OA","M","SD","Total Accidents","PDO","Injury ","fatal"
10,120,"SJ","R003.210","H",,,,,,,," n/a ","W"," wed ",8/8/2001,1135,926510866,6," clear "," day "," dry "," normal ","A"," sideswipe ",2," semi w/1 trailer ","W"," on sr "," cell phone not used ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R001.870","H",,,,,,,," n/a ","W"," tue ",8/14/2001,650,926509277,5," clear "," day "," dry "," normal ","D"," rear-end ",3," pickup ","W"," on sr "," cell phone unk. ",0,2,"V2 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," stop & go traffic  unk "," straight ","A unk ",1,,1,
10,120,"SJ","R001.870","H",,,,,,,," n/a ","W"," tue ",8/14/2001,650,926509277,5," clear "," day "," dry "," normal ","D"," rear-end ",3," car ","W"," on sr "," cell phone unk. ",0,1,"V1 left lane ","V3 left lane "," n/a  n/a "," n/a  n/a "," stop & go traffic  unk "," straight ","A unk ",,,,
10,120,"SJ","R001.870","H",,,,,,,," n/a ","W"," tue ",8/14/2001,650,926509277,5," clear "," day "," dry "," normal ","D"," rear-end ",3," car ","W"," on sr "," cell phone unk. ",0,0," n/a  n/a ","V2 left lane "," n/a  n/a "," n/a  n/a "," speeding  stop & go traffic "," straight ","A unk ",,,,
10,120,"SJ","R000.530","H",,,,,,,," n/a ","E"," thur ",8/16/2001,1610,926515006,5," clear "," day "," slippery "," other ","D"," rear-end ",2," car ","S"," on sr "," unk ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R000.530","H",,,,,,,," n/a ","E"," thur ",8/16/2001,1610,926515006,5," clear "," day "," slippery "," other ","D"," rear-end ",2," pickup ","S"," on sr "," unk ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," slowing, stopping ","A unk ",,,,
10,120,"SJ","R002.660","H",,,,,,,," n/a ","E"," sat ",8/18/2001,2500,926509277,4," clear "," dark "," dry "," normal ","D"," hit object ",1," car ","W"," on sr "," cell phone unk. ",0,0," over embankment  beyond shoulder drivers right "," fence  beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," none  unk "," ran off road ","G unk ",1,1,,
10,120,"SJ","R006.420","H",,,,,,,," n/a ","E"," sat ",8/18/2001,1015,926513845,4," clear "," day "," dry "," normal ","D"," hit object ",1," car ","E"," on sr "," unk ",0,0," median barrier  beyond shoulder drivers left "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," other ","A unk ",1,1,,
10,120,"SJ","T006.850","H",,,,,,,," n/a ","E"," mon ",8/20/2001,1405,926513515,5," clear "," day "," dry "," normal ","D"," rear-end ",2," car ","E"," on sr "," cell phone unk. ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,1,,
10,120,"SJ","T006.850","H",,,,,,,," n/a ","E"," mon ",8/20/2001,1405,926513515,5," clear "," day "," dry "," normal ","D"," rear-end ",2," car ","E"," on sr "," cell phone unk. ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," stopped ","A unk ",,,,
10,120,"SJ","R006.340","H",,,,,,,," n/a ","E"," tue ",8/21/2001,1515,926513749,4," clear "," day "," dry "," normal ","D"," sideswipe ",3," pickup ","E"," on sr "," cell phone unk. ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," other ","G unk ",1,1,,
10,120,"SJ","R006.340","H",,,,,,,," n/a ","E"," tue ",8/21/2001,1515,926513749,4," clear "," day "," dry "," normal ","D"," sideswipe ",3," car ","E"," on sr "," cell phone unk. ",0,0,"V1 right lane ","V3 right lane "," n/a  n/a "," n/a  n/a "," none  unk "," slowing, stopping ","A unk ",,,,
10,120,"SJ","R006.340","H",,,,,,,," n/a ","E"," tue ",8/21/2001,1515,926513749,4," clear "," day "," dry "," normal ","D"," sideswipe ",3," car ","E"," on sr "," unk ",0,0," n/a  n/a ","V2 right lane "," n/a  n/a "," n/a  n/a "," none  unk "," slowing, stopping ","A unk ",,,,
10,120,"SJ","R005.610","H",,,,,,,," n/a ","W"," wed ",8/22/2001,2500,926509277,4," clear "," dark "," dry "," normal ","D"," sideswipe ",2," pickup ","W"," on sr "," cell phone unk. ",0,0,"V2 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," other  unk "," other ","G unk ",1,1,,
10,120,"SJ","R005.610","H",,,,,,,," n/a ","W"," wed ",8/22/2001,2500,926509277,4," clear "," dark "," dry "," normal ","D"," sideswipe ",2," car ","W"," on sr "," cell phone unk. ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," other  unk "," other ","G unk ",,,,
10,120,"SJ","R006.260","H",,,,,,,," n/a ","E"," thur ",8/23/2001,1825,926513749,5," clear "," day "," dry "," normal ","D"," rear-end ",2," car ","E"," on sr "," cell phone unk. ",0,1,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,,1,
10,120,"SJ","R006.260","H",,,,,,,," n/a ","E"," thur ",8/23/2001,1825,926513749,5," clear "," day "," dry "," normal ","D"," rear-end ",2," car ","E"," on sr "," cell phone not used ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," slowing, stopping ","A unk ",,,,
10,120,"SJ","T006.540","H",,,,,,,," n/a ","E"," mon ",9/10/2001,1850,926513515,2," clear "," day "," dry "," normal ","D"," rear-end ",2," car ","E"," on sr "," cell phone unk. ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," inattention  unk "," straight ","A unk ",1,1,,
10,120,"SJ","T006.540","H",,,,,,,," n/a ","E"," mon ",9/10/2001,1850,926513515,2," clear "," day "," dry "," normal ","D"," rear-end ",2," semi w/1 trailer ","E"," on sr "," cell phone unk. ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," slowing, stopping ","A unk ",,,,
10,120,"SJ","R004.320","H",,,,,,,," n/a ","W"," mon ",9/17/2001,1311,926515006,5," clear "," day "," dry "," normal ","D"," rear-end ",2," semi w/1 trailer ","W"," on sr "," cell phone not used ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R004.320","H",,,,,,,," n/a ","W"," mon ",9/17/2001,1311,926515006,5," clear "," day "," dry "," normal ","D"," rear-end ",2," pickup ","W"," on sr "," cell phone not used ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," slowing, stopping ","A unk ",,,,
10,120,"SJ","R005.810","H",,,,,,,," n/a ","E"," mon ",9/17/2001,1610,926514248,5," clear "," day "," dry "," normal ","D"," rear-end ",3," car ","E"," on sr "," cell phone not used ",0,0,"V2 right lane ","V3 right lane "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R005.810","H",,,,,,,," n/a ","E"," mon ",9/17/2001,1610,926514248,5," clear "," day "," dry "," normal ","D"," rear-end ",3," car ","E"," on sr "," cell phone not used ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," stopped ","A unk ",,,,
10,120,"SJ","R005.810","H",,,,,,,," n/a ","E"," mon ",9/17/2001,1610,926514248,5," clear "," day "," dry "," normal ","D"," rear-end ",3," pickup ","E"," on sr "," cell phone not used ",0,0," n/a  n/a ","V1 right lane "," n/a  n/a "," n/a  n/a "," speeding  unk "," straight ","A unk ",,,,
10,120,"SJ","R001.030","H",,,,,,,," n/a ","E"," mon ",9/24/2001,120,926513863,4," clear "," dark "," dry "," normal ","D"," hit object ",1," car ","E"," on sr "," cell phone unk. ",0,1," over embankment  beyond shoulder drivers right "," rollover  beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,,1,
10,120,"SJ","R000.630","H",,,,,,,," n/a ","E"," mon ",10/1/2001,1645,926513955,6," clear "," day "," dry "," normal ","D"," hit object ",2," semi w/1 trailer ","E"," on sr "," cell phone unk. ",0,0," n/a  n/a "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," change lanes ","G unk ",1,,1,
10,120,"SJ","R000.630","H",,,,,,,," n/a ","E"," mon ",10/1/2001,1645,926513955,6," clear "," day "," dry "," normal ","D"," hit object ",2," car ","E"," on sr "," cell phone not used ",0,1," over embankment  beyond shoulder drivers left "," rollover  beyond shoulder drivers left "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","T006.660","H",,,,,,,," n/a ","E"," fri ",10/5/2001,1840,926515604,5," clear "," dusk/dawn "," dry "," normal ","D"," rear-end ",2," pickup ","E"," on sr "," cell phone not used ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," stopped ","A unk ",1,,1,
10,120,"SJ","T006.660","H",,,,,,,," n/a ","E"," fri ",10/5/2001,1840,926515604,5," clear "," dusk/dawn "," dry "," normal ","D"," rear-end ",2," car ","E"," on sr "," cell phone not used ",0,1,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R002.700","H",,,,,,,," n/a ","E"," sun ",10/14/2001,210,926514182,1," clear "," dark "," dry "," normal ","D"," hit object ",1," car ","E"," on sr "," cell phone not used ",0,0," over embankment  beyond shoulder drivers right "," fence  beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," imp. turn  unk "," ran off road ","B unk ",1,1,,
10,120,"SJ","R002.270","H",,,,,,,," n/a ","E"," tue ",10/16/2001,610,926509277,6," clear "," dark "," dry "," normal ","D"," rear-end ",2," semi w/1 trailer ","E"," on sr "," cell phone unk. ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," speeding  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R002.270","H",,,,,,,," n/a ","E"," tue ",10/16/2001,610,926509277,6," clear "," dark "," dry "," normal ","D"," rear-end ",2," semi ","E"," on sr "," cell phone not used ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," unk  unk "," change lanes ","A unk ",,,,
10,120,"SJ","R006.010","H",,,,,,,," n/a ","W"," fri ",10/19/2001,1130,926513205,"C"," cloudy "," day "," dry "," normal ","D"," rear-end ",2," pickup ","W"," on sr "," cell phone unk. ",0,1,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight "," unk F",1,,1,
10,120,"SJ","R006.010","H",,,,,,,," n/a ","W"," fri ",10/19/2001,1130,926513205,"C"," cloudy "," day "," dry "," normal ","D"," rear-end ",2," semi w/1 trailer ","W"," on sr "," cell phone not used ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R004.230","H",,,,,,,," n/a ","E"," sun ",10/21/2001,1940,926515604,1," clear "," snow, ice "," dry "," normal ","D"," hit object ",1," pickup ","E"," on sr "," cell phone not used ",0,0," call box  beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," n/a  n/a "," imp. turn  unk "," ran off road ","B unk ",1,1,,
10,120,"SJ","R005.110","H",,,,,,,," n/a ","E"," tue ",10/23/2001,613,926514359,4," clear "," dark "," dry "," normal ","D"," rollover ",1," car ","E"," on sr "," cell phone not used ",0,1," rollover  beyond shoulder drivers left "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,,1,
10,120,"SJ","R006.470","H",,,,,,,," n/a ","E"," sat ",10/27/2001,305,926514954,1," clear "," dark "," dry "," normal ","D"," rear-end ",2," car ","E"," on sr "," cell phone unk. ",0,1,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," speeding  unk "," straight ","B unk ",1,,1,
10,120,"SJ","R006.470","H",,,,,,,," n/a ","E"," sat ",10/27/2001,305,926514954,1," clear "," dark "," dry "," normal ","D"," rear-end ",2," semi w/1 trailer ","E"," on sr "," cell phone unk. ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R006.370","H",,,,,,,," n/a ","E"," wed ",10/31/2001,1545,926514742,5," clear "," day "," dry "," normal ","D"," rear-end ",2," semi w/1 trailer ","E"," on sr "," cell phone not used ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," inattention  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R006.370","H",,,,,,,," n/a ","E"," wed ",10/31/2001,1545,926514742,5," clear "," day "," dry "," normal ","D"," rear-end ",2," semi w/1 trailer ","E"," on sr "," cell phone not used ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," unk  unk "," stopped ","A unk ",,,,
10,120,"SJ","R005.710","H",,,,,,,," n/a ","E"," sat ",11/10/2001,1740,926514301,5," rain "," dark "," wet "," normal ","D"," rear-end ",5," car ","E"," on sr "," cell phone unk. ",0,0," n/a  n/a ","V2 right lane "," n/a  n/a "," n/a  n/a "," stop & go traffic  unk "," stopped ","A unk ",1,1,,
10,120,"SJ","R005.710","H",,,,,,,," n/a ","E"," sat ",11/10/2001,1740,926514301,5," rain "," dark "," wet "," normal ","D"," rear-end ",5," car ","E"," on sr "," cell phone unk. ",0,0," n/a  n/a ","V3 right lane ","V1 right lane "," n/a  n/a "," unk  unk "," slowing, stopping ","A unk ",,,,
10,120,"SJ","R005.710","H",,,,,,,," n/a ","E"," sat ",11/10/2001,1740,926514301,5," rain "," dark "," wet "," normal ","D"," rear-end ",5," car ","E"," on sr "," cell phone unk. ",0,0," n/a  n/a ","V4 right lane ","V2 right lane "," n/a  n/a "," unk  unk "," slowing, stopping ","A unk ",,,,
10,120,"SJ","R005.710","H",,,,,,,," n/a ","E"," sat ",11/10/2001,1740,926514301,5," rain "," dark "," wet "," normal ","D"," rear-end ",5," car ","E"," on sr "," cell phone unk. ",0,0,"V5 right lane ","V3 right lane "," n/a  n/a "," n/a  n/a "," unk  unk "," slowing, stopping ","A unk ",,,,
10,120,"SJ","R005.710","H",,,,,,,," n/a ","E"," sat ",11/10/2001,1740,926514301,5," rain "," dark "," wet "," normal ","D"," rear-end ",5," car ","E"," on sr "," cell phone not used ",0,0,"V4 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," unk  unk "," slowing, stopping ","A unk ",,,,
10,120,"SJ","R006.010","H",,,,,,,," n/a ","E"," mon ",11/12/2001,1949,926513955,5," cloudy "," dark "," wet "," normal ","D"," sideswipe ",2," car ","E"," on sr "," cell phone not used ",0,2,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,,1,
10,120,"SJ","R006.010","H",,,,,,,," n/a ","E"," mon ",11/12/2001,1949,926513955,5," cloudy "," dark "," wet "," normal ","D"," sideswipe ",2," car ","E"," on sr "," cell phone unk. ",0,0,"V1 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," other viol.  unk "," change lanes ","G unk ",,,,
10,120,"SJ","R001.130","H",,,,,,,," n/a ","E"," fri ",11/30/2001,2203,926513960,5," cloudy "," snow, ice "," dry "," constr. ","D"," rear-end ",2," pickup ","E"," on sr "," cell phone not used ",0,0,"V2 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R001.130","H",,,,,,,," n/a ","E"," fri ",11/30/2001,2203,926513960,5," cloudy "," snow, ice "," dry "," constr. ","D"," rear-end ",2," car ","E"," on sr "," cell phone not used ",0,0,"V1 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R001.430","H",,,,,,,," n/a ","E"," fri ",11/30/2001,1813,926513905,4," clear "," dark "," dry "," normal ","D"," hit object ",1," semi w/1 trailer "," unk "," on sr "," cell phone unk. ",0,0," call box  beyond shoulder drivers right "," rollover  beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," smoking  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R005.350","H",,,,,,,," n/a ","E"," tue ",12/4/2001,1620,926515490,5," cloudy "," dusk/dawn "," dry "," normal ","D"," rear-end ",2," car ","E"," on sr "," cell phone unk. ",0,1,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," stereo  unk "," straight ","A unk ",1,,1,
10,120,"SJ","R005.350","H",,,,,,,," n/a ","E"," tue ",12/4/2001,1620,926515490,5," cloudy "," dusk/dawn "," dry "," normal ","D"," rear-end ",2," pickup ","E"," on sr "," cell phone not used ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," slowing, stopping ","A unk ",,,,
10,120,"SJ","R004.529","R",,,,,,,,1,"W"," fri ",12/7/2001,705,926510866,6," cloudy "," day "," dry "," normal ","D"," rear-end ",2," pickup ","W"," on sr "," cell phone not used ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R004.529","R",,,,,,,,1,"W"," fri ",12/7/2001,705,926510866,6," cloudy "," day "," dry "," normal ","D"," rear-end ",2," car ","W"," on sr "," cell phone not used ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," right turn ","A unk ",,,,
10,120,"SJ","R005.910","H",,,,,,,," n/a ","E"," thur ",12/13/2001,1545,926515490,2," cloudy "," day "," dry "," normal ","D"," rear-end ",2," pickup ","E"," on sr "," cell phone unk. ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," slowing, stopping ","A unk ",1,1,,
10,120,"SJ","R005.910","H",,,,,,,," n/a ","E"," thur ",12/13/2001,1545,926515490,2," cloudy "," day "," dry "," normal ","D"," rear-end ",2," car ","E"," on sr "," cell phone unk. ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," slowing, stopping ","A unk ",,,,
10,120,"SJ","R006.440","H",,,,,,,," n/a ","E"," thur ",12/13/2001,1703,926515490,2," cloudy "," dusk/dawn "," dry "," normal ","D"," rear-end ",3," pickup ","E"," on sr "," cell phone unk. ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," slowing, stopping ","A unk ",1,1,,
10,120,"SJ","R006.440","H",,,,,,,," n/a ","E"," thur ",12/13/2001,1703,926515490,2," cloudy "," dusk/dawn "," dry "," normal ","D"," rear-end ",3," pickup ","E"," on sr "," cell phone not used ",0,0,"V1 right lane ","V3 right lane "," n/a  n/a "," n/a  n/a "," none  unk "," slowing, stopping ","A unk ",,,,
10,120,"SJ","R006.440","H",,,,,,,," n/a ","E"," thur ",12/13/2001,1703,926515490,2," cloudy "," dusk/dawn "," dry "," normal ","D"," rear-end ",3," pickup ","E"," on sr "," cell phone unk. ",0,0," n/a  n/a ","V2 right lane "," n/a  n/a "," n/a  n/a "," none  unk "," stopped ","A unk ",,,,
10,120,"SJ","R000.830","H",,,,,,,," n/a ","E"," sat ",12/15/2001,40,926512888,1," clear "," snow, ice "," dry "," normal ","D"," hit object ",1," car ","E"," on sr "," cell phone not used ",0,1," dike or curb  beyond shoulder drivers right "," over embankment  beyond shoulder drivers right "," rollover  beyond shoulder drivers right "," fence  beyond shoulder drivers right "," imp. turn  unk "," ran off road ","B unk ",1,,1,
10,120,"SJ","R005.420","H",,,,,,,," n/a ","E"," wed ",12/19/2001,1715,926514570,5," clear "," dark "," dry "," normal ","D"," rear-end ",2," car ","E"," on sr "," cell phone unk. ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R005.420","H",,,,,,,," n/a ","E"," wed ",12/19/2001,1715,926514570,5," clear "," dark "," dry "," normal ","D"," rear-end ",2," car ","E"," on sr "," cell phone unk. ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," stopped ","A unk ",,,,
10,120,"SJ","R005.054","R",,,,,,,,1,"E"," thur ",12/20/2001,1620,926514570,6," cloudy "," day "," wet "," normal ","A"," rear-end ",2," car ","E"," on sr "," cell phone not used ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R005.054","R",,,,,,,,1,"E"," thur ",12/20/2001,1620,926514570,6," cloudy "," day "," wet "," normal ","A"," rear-end ",2," car ","E"," on sr "," cell phone not used ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," stopped ","A unk ",,,,
10,120,"SJ","R006.010","H",,,,,,,," n/a ","E"," thur ",12/20/2001,1730,926514570,5," clear "," dark "," wet "," normal ","D"," rear-end ",2," car ","E"," on sr "," cell phone not used ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," stop & go traffic  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R006.010","H",,,,,,,," n/a ","E"," thur ",12/20/2001,1730,926514570,5," clear "," dark "," wet "," normal ","D"," rear-end ",2," car ","E"," on sr "," cell phone not used ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," stop & go traffic  unk "," straight ","A unk ",,,,
10,120,"SJ","R006.440","H",,,,,,,," n/a ","E"," sat ",12/22/2001,1755,926514248,5," cloudy "," snow, ice "," wet "," normal ","D"," rear-end ",2," car ","E"," on sr "," cell phone unk. ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,,1,
10,120,"SJ","R006.440","H",,,,,,,," n/a ","E"," sat ",12/22/2001,1755,926514248,5," cloudy "," snow, ice "," wet "," normal ","D"," rear-end ",2," pickup ","E"," on sr "," cell phone unk. ",0,1,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," slowing, stopping ","A unk ",,,,
10,120,"SJ","R001.100","H",,,,,,,," n/a ","W"," sat ",12/29/2001,243,926515064,4," rain "," dark "," wet "," normal ","D"," hit object ",1," car ","W"," on sr "," cell phone not used ",0,1," dike or curb  beyond shoulder drivers right "," over embankment  beyond shoulder drivers right "," rollover  beyond shoulder drivers right "," fence  beyond shoulder drivers right "," none  unk "," other ","A unk ",1,,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,200,,,,,,,,305,182,119,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Check:",0,,
